customer_sk,customer_id,surname,credit_score,geography,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,churn_flag,Complain,Satisfaction Score,Card Type,Point Earned,age_group,credit_tier,tenure_band,high_value_flag,estimated_ltv,churn_label,balance_salary_ratio,product_engagement,risk_score,risk_category,effective_start_date,effective_end_date,is_current,record_version
1635,15735222,Ignatieff,705,Spain,Female,23,5,0.0,2,1,1,73131.73,0,0,4,SILVER,308,Under 25,Good,Growing (3-5 yrs),N,365.66,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
1636,15604804,Lu,516,France,Female,33,7,127305.5,1,1,1,120037.36,0,0,4,GOLD,924,25-35,Poor,Mature (6-8 yrs),Y,3386.37,Active,1.0605,4,1,Low Risk,2026-04-19,9999-12-31,1,1
1637,15718944,Artemiev,573,France,Female,37,6,0.0,2,1,0,193995.37,0,0,4,PLATINUM,326,36-50,Poor,Mature (6-8 yrs),N,1163.97,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
1638,15678626,Okonkwo,538,Spain,Female,31,0,0.0,2,0,0,179453.66,0,0,5,SILVER,798,25-35,Poor,,N,0.0,Active,0.0,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1639,15571550,Dore,699,France,Male,39,9,0.0,1,1,0,80963.92,0,0,2,DIAMOND,966,36-50,Good,Loyal (9-10 yrs),N,728.68,Active,0.0,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
1640,15723053,T'Ang,504,Germany,Male,32,8,170291.22,2,0,1,15658.99,0,0,2,GOLD,391,25-35,Poor,Mature (6-8 yrs),Y,3531.1,Active,10.875,4,1,Low Risk,2026-04-19,9999-12-31,1,1
1641,15661528,Ashbolt,583,Spain,Male,47,5,102562.23,1,1,0,92708.1,0,0,3,SILVER,948,36-50,Fair,Growing (3-5 yrs),Y,2514.79,Active,1.1063,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1642,15754177,Bazarova,712,Spain,Male,53,2,111061.01,2,0,0,26542.17,0,0,2,GOLD,345,51-65,Good,New (0-2 yrs),Y,2274.3,Active,4.1843,2,7,Critical Risk,2026-04-19,9999-12-31,1,1
1643,15683544,Buccho,626,Spain,Male,62,3,0.0,1,1,1,65010.74,0,0,1,PLATINUM,930,51-65,Fair,Growing (3-5 yrs),N,195.03,Active,0.0,4,2,Low Risk,2026-04-19,9999-12-31,1,1
1644,15708048,Burn,631,France,Female,34,4,124379.14,1,1,0,106892.91,0,0,1,SILVER,461,25-35,Fair,Growing (3-5 yrs),Y,2915.15,Active,1.1636,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1645,15701109,Andreyev,663,France,Female,37,7,0.0,1,1,1,185210.63,0,0,5,PLATINUM,885,36-50,Fair,Mature (6-8 yrs),N,1296.47,Active,0.0,4,0,Low Risk,2026-04-19,9999-12-31,1,1
1646,15600110,Endrizzi,506,Germany,Female,41,3,57745.76,1,1,0,4035.46,0,0,1,SILVER,908,36-50,Poor,Growing (3-5 yrs),N,1167.02,Active,14.3096,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
1647,15651533,Brown,570,Germany,Female,50,5,129293.74,1,1,0,177805.44,1,1,4,DIAMOND,988,36-50,Poor,Growing (3-5 yrs),Y,3474.9,Churned,0.7272,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1648,15777904,Nock,703,France,Female,45,7,0.0,2,1,1,68831.72,0,0,1,PLATINUM,662,36-50,Good,Mature (6-8 yrs),N,481.82,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
1649,15655574,Okeke,698,Germany,Female,40,8,150777.1,1,1,0,114732.62,0,0,3,GOLD,981,36-50,Good,Mature (6-8 yrs),Y,3933.4,Active,1.3142,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1650,15569423,Cunningham,731,Spain,Male,41,4,0.0,2,1,0,22299.27,0,0,1,GOLD,968,36-50,Good,Growing (3-5 yrs),N,89.2,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
1651,15718106,Kelley,625,France,Male,34,6,0.0,2,0,0,197283.2,0,0,5,PLATINUM,503,25-35,Fair,Mature (6-8 yrs),N,1183.7,Active,0.0,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
1652,15585067,Wilson,634,Spain,Male,31,9,108632.48,1,1,1,179485.96,1,1,5,DIAMOND,760,25-35,Fair,Loyal (9-10 yrs),Y,3788.02,Churned,0.6052,4,1,Low Risk,2026-04-19,9999-12-31,1,1
1653,15675501,Woods,616,France,Male,59,5,153861.1,1,1,1,17699.48,0,0,4,SILVER,681,51-65,Fair,Growing (3-5 yrs),Y,3165.72,Active,8.693,4,3,Medium Risk,2026-04-19,9999-12-31,1,1
1654,15633233,Mcfarland,500,France,Male,56,1,100374.58,1,1,0,118490.8,1,1,4,DIAMOND,950,51-65,Poor,New (0-2 yrs),Y,2125.98,Churned,0.8471,2,7,Critical Risk,2026-04-19,9999-12-31,1,1
1655,15667134,Cisneros,446,France,Male,32,8,0.0,2,0,0,133292.94,0,0,2,SILVER,444,25-35,Poor,Mature (6-8 yrs),N,1066.34,Active,0.0,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
1656,15659105,Borchgrevink,669,France,Female,47,9,61196.54,1,1,0,58170.24,0,0,5,SILVER,269,36-50,Fair,Loyal (9-10 yrs),N,1747.46,Active,1.052,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
1657,15575409,Rozhkova,581,Germany,Male,31,6,116891.72,1,1,0,107137.3,0,0,2,SILVER,258,25-35,Fair,Mature (6-8 yrs),Y,2980.66,Active,1.091,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1658,15752342,Bradley,704,Germany,Female,54,6,133656.91,3,1,0,145071.33,1,1,1,PLATINUM,329,51-65,Good,Mature (6-8 yrs),Y,3543.57,Churned,0.9213,4,9,Critical Risk,2026-04-19,9999-12-31,1,1
1659,15654851,Obialo,748,France,Male,44,2,92911.52,1,0,1,85495.24,0,0,5,PLATINUM,805,36-50,Very Good,New (0-2 yrs),N,2029.22,Active,1.0867,3,1,Low Risk,2026-04-19,9999-12-31,1,1
1660,15741429,Hudson,680,Spain,Female,31,9,119825.75,2,1,1,101139.3,0,0,5,DIAMOND,307,25-35,Good,Loyal (9-10 yrs),Y,3306.77,Active,1.1848,5,1,Low Risk,2026-04-19,9999-12-31,1,1
1661,15682356,Veltri,655,France,Female,37,7,111852.84,2,1,0,10511.13,0,0,3,SILVER,313,36-50,Fair,Mature (6-8 yrs),Y,2310.63,Active,10.6414,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
1662,15806447,Mazzanti,690,Germany,Male,32,0,106683.52,2,1,1,137916.49,0,0,1,PLATINUM,615,25-35,Good,,Y,2133.67,Active,0.7735,5,2,Low Risk,2026-04-19,9999-12-31,1,1
1663,15800229,Thorpe,695,Germany,Male,40,7,139022.24,1,0,1,193383.13,0,0,2,DIAMOND,227,36-50,Good,Mature (6-8 yrs),Y,4134.13,Active,0.7189,3,1,Low Risk,2026-04-19,9999-12-31,1,1
1664,15663441,Golibe,700,Germany,Female,40,4,148571.07,1,1,0,189826.96,1,1,2,SILVER,266,36-50,Good,Growing (3-5 yrs),Y,3730.73,Churned,0.7827,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1665,15791991,Udinesi,773,France,Male,52,4,0.0,1,0,1,144113.42,0,0,4,SILVER,748,51-65,Very Good,Growing (3-5 yrs),N,576.45,Active,0.0,3,2,Low Risk,2026-04-19,9999-12-31,1,1
1666,15775082,Stewart,749,France,Male,42,1,129776.72,2,0,1,143538.51,0,0,5,DIAMOND,942,36-50,Very Good,New (0-2 yrs),Y,2739.07,Active,0.9041,4,2,Low Risk,2026-04-19,9999-12-31,1,1
1667,15579706,Curtis,611,France,Female,46,5,0.0,1,1,0,77677.14,1,1,4,PLATINUM,749,36-50,Fair,Growing (3-5 yrs),N,388.39,Churned,0.0,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
1668,15718247,Hayden,606,Spain,Female,46,8,0.0,2,1,1,183717.94,0,0,2,DIAMOND,939,36-50,Fair,Mature (6-8 yrs),N,1469.74,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
1669,15755722,H?,554,France,Male,24,10,0.0,1,0,0,92180.62,0,0,5,SILVER,398,Under 25,Poor,Loyal (9-10 yrs),N,921.81,Active,0.0,1,3,Medium Risk,2026-04-19,9999-12-31,1,1
1670,15582259,Campbell,567,France,Female,37,7,0.0,2,1,1,28690.9,0,0,4,PLATINUM,601,36-50,Poor,Mature (6-8 yrs),N,200.84,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
1671,15716994,Green,559,Spain,Male,24,3,114739.92,1,1,0,85891.02,1,1,4,SILVER,327,Under 25,Poor,Growing (3-5 yrs),Y,2552.47,Churned,1.3359,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1672,15586880,P'Eng,594,Germany,Male,41,2,122545.65,2,1,1,42050.24,0,0,2,DIAMOND,866,36-50,Fair,New (0-2 yrs),Y,2535.01,Active,2.9143,5,2,Low Risk,2026-04-19,9999-12-31,1,1
1673,15713854,Cremonesi,513,France,Female,37,6,0.0,2,1,0,110142.34,0,0,1,SILVER,743,36-50,Poor,Mature (6-8 yrs),N,660.85,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
1674,15780835,Liang,652,Germany,Female,26,1,131908.35,1,1,1,179269.79,0,0,1,PLATINUM,343,25-35,Fair,New (0-2 yrs),Y,2817.44,Active,0.7358,4,2,Low Risk,2026-04-19,9999-12-31,1,1
1675,15675896,Gough,680,Germany,Female,42,7,105722.69,1,1,1,90558.24,1,1,1,DIAMOND,269,36-50,Good,Mature (6-8 yrs),Y,2748.36,Churned,1.1675,4,1,Low Risk,2026-04-19,9999-12-31,1,1
1676,15658459,Bates,784,Spain,Male,33,10,0.0,2,1,0,162022.47,0,0,3,PLATINUM,562,25-35,Very Good,Loyal (9-10 yrs),N,1620.22,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
1677,15658057,Padovesi,812,Spain,Female,44,8,0.0,3,1,0,66926.83,1,1,2,PLATINUM,812,36-50,Excellent,Mature (6-8 yrs),N,535.41,Churned,0.0,4,6,High Risk,2026-04-19,9999-12-31,1,1
1678,15801767,Yin,784,Spain,Female,40,8,0.0,2,1,0,108891.3,0,0,2,PLATINUM,672,36-50,Very Good,Mature (6-8 yrs),N,871.13,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
1679,15569178,Kharlamov,570,France,Female,18,4,82767.42,1,1,0,71811.9,0,0,5,SILVER,507,Under 25,Poor,Growing (3-5 yrs),N,1942.6,Active,1.1526,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
1680,15731478,Nicholls,712,France,Female,42,1,87842.98,1,0,0,92223.59,0,0,4,PLATINUM,927,36-50,Good,New (0-2 yrs),N,1849.08,Active,0.9525,1,4,Medium Risk,2026-04-19,9999-12-31,1,1
1681,15811236,Burns,705,Spain,Male,39,6,133261.13,1,1,1,78065.9,0,0,4,GOLD,344,36-50,Good,Mature (6-8 yrs),Y,3133.62,Active,1.707,4,1,Low Risk,2026-04-19,9999-12-31,1,1
1682,15746749,Fleming,681,Spain,Female,32,3,0.0,2,1,1,59679.9,0,0,1,SILVER,526,25-35,Good,Growing (3-5 yrs),N,179.04,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
1683,15662758,Watson,620,France,Male,41,0,97925.11,1,1,0,85000.32,0,0,3,GOLD,836,36-50,Fair,,N,1958.5,Active,1.1521,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1684,15709387,Obiajulu,711,France,Male,52,5,0.0,1,1,1,159808.95,0,0,2,SILVER,258,51-65,Good,Growing (3-5 yrs),N,799.04,Active,0.0,4,2,Low Risk,2026-04-19,9999-12-31,1,1
1685,15572093,Han,613,France,Female,24,7,140453.91,1,1,0,129001.3,0,0,2,DIAMOND,245,Under 25,Fair,Mature (6-8 yrs),Y,3712.09,Active,1.0888,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1686,15713826,Ferguson,613,Germany,Female,20,0,117356.19,1,0,0,113557.7,1,1,4,DIAMOND,637,Under 25,Fair,,Y,2347.12,Churned,1.0334,1,5,High Risk,2026-04-19,9999-12-31,1,1
1687,15570205,Tao,682,Spain,Male,36,5,0.0,2,1,1,147758.51,0,0,5,GOLD,628,36-50,Good,Growing (3-5 yrs),N,738.79,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
1688,15589348,Le Grand,850,Spain,Male,37,4,137204.77,1,1,1,28865.59,0,0,5,DIAMOND,687,36-50,Excellent,Growing (3-5 yrs),Y,2859.56,Active,4.7532,4,1,Low Risk,2026-04-19,9999-12-31,1,1
1689,15804610,Valdez,601,France,Female,41,1,0.0,2,0,1,160607.06,0,0,4,SILVER,856,36-50,Fair,New (0-2 yrs),N,160.61,Active,0.0,4,1,Low Risk,2026-04-19,9999-12-31,1,1
1690,15700854,Cunningham,595,Spain,Male,35,8,0.0,1,1,0,100015.79,1,1,1,SILVER,645,25-35,Fair,Mature (6-8 yrs),N,800.13,Churned,0.0,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
1691,15758836,Godfrey,675,Spain,Male,36,3,54098.18,2,0,1,54478.52,0,0,4,PLATINUM,432,36-50,Good,Growing (3-5 yrs),N,1245.4,Active,0.993,4,0,Low Risk,2026-04-19,9999-12-31,1,1
1692,15772933,Mai,591,Spain,Male,31,8,0.0,1,1,1,141677.33,0,0,1,GOLD,997,25-35,Fair,Mature (6-8 yrs),N,1133.42,Active,0.0,4,0,Low Risk,2026-04-19,9999-12-31,1,1
1693,15809006,Walker,602,France,Male,23,7,113758.48,2,0,0,84077.6,0,0,4,DIAMOND,719,Under 25,Fair,Mature (6-8 yrs),Y,2863.71,Active,1.353,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1694,15689612,Pirozzi,554,Spain,Female,34,8,0.0,1,0,1,106981.03,0,0,4,DIAMOND,539,25-35,Poor,Mature (6-8 yrs),N,855.85,Active,0.0,3,0,Low Risk,2026-04-19,9999-12-31,1,1
1695,15744614,Feng,541,France,Male,37,9,118636.92,1,1,1,73551.44,0,0,2,GOLD,771,36-50,Poor,Loyal (9-10 yrs),Y,3034.7,Active,1.613,4,1,Low Risk,2026-04-19,9999-12-31,1,1
1696,15704250,Akabueze,506,France,Male,34,7,0.0,2,0,0,115842.1,0,0,1,DIAMOND,929,25-35,Poor,Mature (6-8 yrs),N,810.89,Active,0.0,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
1697,15700255,Robson,814,Germany,Male,44,8,95488.82,2,0,0,107013.59,0,0,4,DIAMOND,474,36-50,Excellent,Mature (6-8 yrs),N,2765.89,Active,0.8923,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
1698,15669410,Yevdokimova,683,France,Male,30,8,110829.52,2,0,0,24938.84,0,0,2,PLATINUM,698,25-35,Good,Mature (6-8 yrs),Y,2416.1,Active,4.4441,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1699,15807595,Ijendu,485,Germany,Male,51,7,144244.59,2,1,0,51113.14,0,0,4,PLATINUM,633,51-65,Poor,Mature (6-8 yrs),Y,3242.68,Active,2.8221,3,6,High Risk,2026-04-19,9999-12-31,1,1
1700,15664523,Colombo,696,Germany,Female,31,8,122021.92,2,1,0,33828.64,0,0,3,SILVER,896,25-35,Good,Mature (6-8 yrs),Y,2711.07,Active,3.6071,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
1701,15642833,Akubundu,608,France,Female,30,8,0.0,2,1,0,128875.86,0,0,2,GOLD,657,25-35,Fair,Mature (6-8 yrs),N,1031.01,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
1702,15605279,Francis,792,France,Male,50,9,0.0,4,1,1,194700.81,1,1,4,DIAMOND,369,36-50,Very Good,Loyal (9-10 yrs),N,1752.31,Churned,0.0,7,3,Medium Risk,2026-04-19,9999-12-31,1,1
1703,15713644,Marshall,686,Spain,Male,22,5,0.0,2,1,0,158974.45,0,0,2,SILVER,968,Under 25,Good,Growing (3-5 yrs),N,794.87,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
1704,15750466,Rhodes,790,Germany,Male,42,1,85839.62,1,1,0,198069.7345,0,0,5,GOLD,226,36-50,Very Good,New (0-2 yrs),N,1914.86,Active,0.4334,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1705,15739054,Y?,654,France,Female,29,4,96974.97,1,0,1,141404.07,0,0,2,DIAMOND,342,25-35,Fair,Growing (3-5 yrs),N,2505.12,Active,0.6858,3,0,Low Risk,2026-04-19,9999-12-31,1,1
1706,15612771,Bell,452,France,Male,35,4,148172.44,1,1,1,4175.68,0,0,3,GOLD,939,25-35,Poor,Growing (3-5 yrs),Y,2980.15,Active,35.4846,4,1,Low Risk,2026-04-19,9999-12-31,1,1
1707,15788483,Kerr,719,Spain,Male,38,0,0.0,1,1,0,126876.47,0,0,1,SILVER,954,36-50,Good,,N,0.0,Active,0.0,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1708,15732832,Jideofor,707,France,Female,40,5,0.0,2,1,0,41052.82,0,0,2,DIAMOND,763,36-50,Good,Growing (3-5 yrs),N,205.26,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
1709,15772892,Robertson,699,France,Female,49,2,0.0,1,0,0,105760.01,0,0,4,PLATINUM,370,36-50,Good,New (0-2 yrs),N,211.52,Active,0.0,1,4,Medium Risk,2026-04-19,9999-12-31,1,1
1710,15713843,Kao,850,Spain,Male,30,2,0.0,2,0,1,27937.12,0,0,1,PLATINUM,663,25-35,Excellent,New (0-2 yrs),N,55.87,Active,0.0,4,1,Low Risk,2026-04-19,9999-12-31,1,1
1711,15567993,Palmer,828,Spain,Male,28,8,134766.85,1,1,0,79355.87,0,0,3,GOLD,738,25-35,Excellent,Mature (6-8 yrs),Y,3330.18,Active,1.6983,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1712,15617603,Mackay,850,Germany,Male,30,5,123210.56,2,1,1,102180.27,0,0,4,DIAMOND,749,25-35,Excellent,Growing (3-5 yrs),Y,2975.11,Active,1.2058,5,1,Low Risk,2026-04-19,9999-12-31,1,1
1713,15744983,Burgmann,712,Spain,Male,47,1,139887.01,1,1,1,95719.73,0,0,4,GOLD,583,36-50,Good,New (0-2 yrs),Y,2893.46,Active,1.4614,4,2,Low Risk,2026-04-19,9999-12-31,1,1
1714,15630419,Davis,634,France,Male,44,9,149961.11,1,1,0,57121.51,0,0,2,GOLD,673,36-50,Fair,Loyal (9-10 yrs),Y,3513.32,Active,2.6253,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1715,15738828,Milano,730,Germany,Male,45,6,152880.97,1,0,0,162478.11,0,0,4,PLATINUM,856,36-50,Good,Mature (6-8 yrs),Y,4032.49,Active,0.9409,1,4,Medium Risk,2026-04-19,9999-12-31,1,1
1716,15778025,Dellucci,685,Germany,Male,43,9,108589.47,2,0,1,194808.51,0,0,4,GOLD,376,36-50,Good,Loyal (9-10 yrs),Y,3925.07,Active,0.5574,4,1,Low Risk,2026-04-19,9999-12-31,1,1
1717,15799479,Coles,809,Spain,Male,33,9,0.0,1,1,1,124045.65,0,0,5,GOLD,452,25-35,Excellent,Loyal (9-10 yrs),N,1116.41,Active,0.0,4,0,Low Risk,2026-04-19,9999-12-31,1,1
1718,15684269,Gray,707,Spain,Female,35,3,56674.48,1,1,0,17987.4,1,1,4,DIAMOND,845,25-35,Good,Growing (3-5 yrs),N,1187.45,Churned,3.1508,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
1719,15762745,Macvitie,648,Spain,Male,32,8,0.0,1,1,0,133653.38,0,0,4,SILVER,687,25-35,Fair,Mature (6-8 yrs),N,1069.23,Active,0.0,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
1720,15746970,Townsend,760,Spain,Female,57,1,0.0,2,1,1,25101.17,0,0,2,PLATINUM,687,51-65,Very Good,New (0-2 yrs),N,25.1,Active,0.0,5,3,Medium Risk,2026-04-19,9999-12-31,1,1
1721,15725024,Pope,805,Germany,Female,33,3,105663.56,2,0,1,33330.89,0,0,3,SILVER,709,25-35,Excellent,Growing (3-5 yrs),Y,2213.26,Active,3.1701,4,1,Low Risk,2026-04-19,9999-12-31,1,1
1722,15592116,Jensen,585,France,Female,39,7,0.0,2,1,0,2401.26,0,0,5,PLATINUM,601,36-50,Fair,Mature (6-8 yrs),N,16.81,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
1723,15624391,Thomson,595,Spain,Female,30,5,100683.54,1,1,1,178361.04,0,0,3,SILVER,376,25-35,Fair,Growing (3-5 yrs),Y,2905.48,Active,0.5645,4,1,Low Risk,2026-04-19,9999-12-31,1,1
1724,15567422,Chiazagomekpele,630,France,Male,42,6,0.0,2,1,0,162697.93,0,0,1,GOLD,986,36-50,Fair,Mature (6-8 yrs),N,976.19,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
1725,15612627,Ozuluonye,627,Germany,Male,29,5,139541.58,2,1,0,80607.33,0,0,1,DIAMOND,662,25-35,Fair,Growing (3-5 yrs),Y,3193.87,Active,1.7311,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
1726,15574879,Wright,631,Germany,Female,37,2,121801.72,2,0,1,23146.62,0,0,3,GOLD,396,36-50,Fair,New (0-2 yrs),Y,2482.33,Active,5.2622,4,2,Low Risk,2026-04-19,9999-12-31,1,1
1727,15745107,Lung,776,Germany,Male,38,5,112281.7,1,0,1,89893.6,0,0,4,DIAMOND,962,36-50,Very Good,Growing (3-5 yrs),Y,2695.1,Active,1.2491,3,1,Low Risk,2026-04-19,9999-12-31,1,1
1728,15734491,Lombardo,676,Spain,Female,36,4,0.0,2,1,1,3173.31,0,0,2,PLATINUM,539,36-50,Good,Growing (3-5 yrs),N,12.69,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
1729,15675320,Leonard,758,Spain,Female,40,5,93499.82,2,0,0,123218.81,0,0,1,DIAMOND,793,36-50,Very Good,Growing (3-5 yrs),N,2486.09,Active,0.7588,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
1730,15643824,Johnston,637,France,Male,33,0,132255.99,2,0,1,74588.41,0,0,1,GOLD,284,25-35,Fair,,Y,2645.12,Active,1.7731,4,2,Low Risk,2026-04-19,9999-12-31,1,1
1731,15643438,P'Eng,850,France,Male,20,7,0.0,2,1,0,31288.77,0,0,1,DIAMOND,396,Under 25,Excellent,Mature (6-8 yrs),N,219.02,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
1732,15721730,Amechi,601,Spain,Female,44,4,0.0,2,1,0,58561.31,0,0,1,GOLD,281,36-50,Fair,Growing (3-5 yrs),N,234.25,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
1733,15680727,Fang,735,France,Male,49,5,121973.28,1,1,0,148804.36,0,0,1,DIAMOND,916,36-50,Good,Growing (3-5 yrs),Y,3183.49,Active,0.8197,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1734,15752508,Docherty,614,Germany,Male,32,7,99462.8,2,1,1,51117.06,0,0,5,PLATINUM,238,25-35,Fair,Mature (6-8 yrs),N,2347.08,Active,1.9458,5,0,Low Risk,2026-04-19,9999-12-31,1,1
1735,15808846,Horton,672,Germany,Female,21,3,165878.76,2,1,1,164537.17,0,0,2,DIAMOND,412,Under 25,Good,Growing (3-5 yrs),Y,3811.19,Active,1.0082,5,1,Low Risk,2026-04-19,9999-12-31,1,1
1736,15727251,Vincent,642,France,Male,30,8,117494.27,1,0,0,61977.82,0,0,4,DIAMOND,486,25-35,Fair,Mature (6-8 yrs),Y,2845.71,Active,1.8957,1,4,Medium Risk,2026-04-19,9999-12-31,1,1
1737,15663489,Onio,633,Germany,Female,29,0,138577.34,1,1,0,193362.99,0,0,1,DIAMOND,503,25-35,Fair,,Y,2771.55,Active,0.7167,2,5,High Risk,2026-04-19,9999-12-31,1,1
1738,15683677,Schiavone,769,Spain,Male,39,9,0.0,1,1,1,47722.79,0,0,3,PLATINUM,851,36-50,Very Good,Loyal (9-10 yrs),N,429.51,Active,0.0,4,0,Low Risk,2026-04-19,9999-12-31,1,1
1739,15596414,Chandler,796,Spain,Male,41,8,107525.07,1,1,0,18510.41,0,0,2,SILVER,606,36-50,Very Good,Mature (6-8 yrs),Y,2298.58,Active,5.8089,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
1740,15730639,Fiorentino,715,France,Male,23,7,139224.92,2,1,0,65057.71,0,0,1,DIAMOND,385,Under 25,Good,Mature (6-8 yrs),Y,3239.9,Active,2.14,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
1741,15672132,Butusov,695,France,Female,42,7,121453.63,1,0,0,46374.64,0,0,2,GOLD,564,36-50,Good,Mature (6-8 yrs),Y,2753.7,Active,2.619,1,4,Medium Risk,2026-04-19,9999-12-31,1,1
1742,15742638,Wang,747,France,Female,25,4,0.0,2,0,1,42039.67,0,0,1,GOLD,914,Under 25,Very Good,Growing (3-5 yrs),N,168.16,Active,0.0,4,0,Low Risk,2026-04-19,9999-12-31,1,1
1743,15578603,Alexeieva,584,Germany,Female,54,1,77354.37,1,0,0,138192.98,1,1,5,SILVER,668,51-65,Fair,New (0-2 yrs),N,1685.28,Churned,0.5598,1,6,High Risk,2026-04-19,9999-12-31,1,1
1744,15726088,Vinogradova,476,France,Male,40,6,0.0,1,1,1,22735.45,0,0,4,PLATINUM,507,36-50,Poor,Mature (6-8 yrs),N,136.41,Active,0.0,4,0,Low Risk,2026-04-19,9999-12-31,1,1
1745,15682533,Hughes,850,France,Female,39,7,79259.99,1,0,1,186910.74,0,0,1,DIAMOND,976,36-50,Excellent,Mature (6-8 yrs),N,2893.57,Active,0.4241,3,0,Low Risk,2026-04-19,9999-12-31,1,1
1746,15772995,Ts'Ao,529,France,Male,30,2,116295.29,1,1,0,75285.47,0,0,4,PLATINUM,997,25-35,Poor,New (0-2 yrs),Y,2476.48,Active,1.5447,2,5,High Risk,2026-04-19,9999-12-31,1,1
1747,15765694,Bage,584,Spain,Female,59,1,0.0,1,0,1,130260.11,1,1,1,PLATINUM,462,51-65,Fair,New (0-2 yrs),N,130.26,Churned,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
1748,15659486,Yudina,586,Germany,Male,34,9,74309.81,1,1,0,15034.93,0,0,5,GOLD,248,25-35,Fair,Loyal (9-10 yrs),N,1621.51,Active,4.9425,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
1749,15568963,Naquin,674,Germany,Male,34,2,152797.9,1,1,0,175709.4,1,1,4,GOLD,385,25-35,Good,New (0-2 yrs),Y,3407.38,Churned,0.8696,2,5,High Risk,2026-04-19,9999-12-31,1,1
1750,15703820,Endrizzi,552,France,Male,42,9,133701.07,2,1,0,101069.71,1,1,4,SILVER,523,36-50,Poor,Loyal (9-10 yrs),Y,3583.65,Churned,1.3229,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
1751,15569410,Tang,601,Germany,Female,33,7,114430.18,2,1,1,153012.13,0,0,2,SILVER,976,25-35,Fair,Mature (6-8 yrs),Y,3359.69,Active,0.7479,5,1,Low Risk,2026-04-19,9999-12-31,1,1
1752,15632256,Schroeder,541,France,Male,29,7,127504.57,1,0,0,86173.92,0,0,4,DIAMOND,647,25-35,Poor,Mature (6-8 yrs),Y,3153.31,Active,1.4796,1,4,Medium Risk,2026-04-19,9999-12-31,1,1
